id,letter_id,sentence,letter_sentence_index
6968,292,"Håbentlig får de det lettere, men så er jo alting ej forgæves.",13
6969,292,"Nu venter jeg efter at høre, hvad Doktor Johansen har sagt ?",14
6970,292,"I morgen tidlig rejser jeg med min Leutnant til Brigaden i 3 Uger mindst, og bagefter får jeg nok Udlov, så Lykken tilsmiler mig jo over Forventning, jeg har meget at takke for, hos ham, der styrer alt.",15
6971,292,Håbentlig har P. Mærsk og Ole Jessen det nogenlunde.,16
6972,292,De beste hilsener og tak sendes Eder fra  Jens Cl.,17
6973,292,Barsballe.,18
6974,292,på Gensyn,19
6975,293,Kære Forældre!,0
6976,293,"Tak for alle de kære pakker, jeg fik I Påskedag eller rettere II Påskedagsmorgen.",1
6977,293,Og for brevene igår og idag.,2
6978,293,"Mor skrev, at I vidste nok, at jeg ikke var så meget dreng som før, og at I ikke havde mig helt alene mere, siden jeg var bleven forlovet.",3
6979,293,Ja,4
6980,293,"lille Mor og Far, tro mig jeg forglemmer Eder aldrig.",5
6981,293,"I er hver Time i mine Tanker, og jeg er den samme som før.",6
6982,293,Som jeg så tit har skrevet forglemmer jeg aldrig Eder og mit gode og kære Hjem.,7
6983,293,"Og ikke alene mig, men Trine har også skrevet det nu siden jeg er kommen herop igen, at vi måtte aldrig forglemme, så gode I var mod hende, og at vi altid skulde blive ved",8
6984,293,med at være,9
6985,293,Eder,10
6986,293,taknæmlige for.,11
6987,293,"Ja kære Far og Mor tak for alt godt, og den tid får vi nok lov til at opleve, hvor vi kan gengælde Eder det igen.",12
6988,293,"Ellers har vi det ved det gamle, det er i mørkningen, jeg sidder ganske alene i vort nye Hus.",13
6989,293,"To er ikke færdig med deres Arbejde endnu, Konov og Frits er gået i Skoven efter Birkestammer til en lille Hegn om vort Hus, det var så kønt vejr syntes han.",14
6990,293,Nu har vi også lidt mere ro siden vi har vort Hus færdig.,15
6991,293,"Nå I mente ikke, at vi havde fået det færdig til Påske, jo når vi sætter os noget i Hovedet, så skal vi også nok fuldføre det.",16
6992,293,"Alle beundrer vort nye og kønne Villa, og mange vilde gærne kvartere dem ind med.",17
6993,293,Men det tillader vi ikke.,18
6994,293,"Jeg vilde have skrevet igår aften; men da jeg vilde til at begynde, kom der en og sagde jeg skulde med den gamle til Div. og jeg stillede nu i Hælm og med Gevær.",19
6995,293,"Nej Marsk, sagde han, i aften er det sådan et kønt vejr, da vil vi ret gøre en spadseretur, og da sætter du din Mütze på og ikke i Hælm, og uden Gevær.",20
6996,293,Og så gik vi.,21
6997,293,"Han var blot til besøg hos en General, og vi levede helt godt, jeg fik min part i køkkenet.",22
6998,293,- - Da kl. var 12 begav vi os på hjemvejen.,23
6999,293,"I dag har jeg ikke bestilt meget, da vi egentlig skulde i stillingen, men der var så mange fremmede Officerer, så han fik ikke tid.",24
7000,293,Og jeg var også helt godt tilfreds dermed.,25
7001,293,"Far skrev, at I var ordentlig igang med forårsarbejdet, ja her pløjer de også nu, de har fået et par gamle plove anskaffet, og de roder jo lidt om i det; men jeg havde da ingen lyst til at ærgre mig med de Heste og de Redskaber, så jeg vil hellere vænte til jeg kommer hjem.",26
7002,293,"Ja  er nu ikke mere i aften, slutter med mange kærlige Hilsener fra os bægge  Eders Peter  Vil du ikke sende en pakke Persil, da vi har ingen sæbe.",27
7003,294,Kære Forældre!,0
7004,294,Tak for brevet i dag på min fødselsdag.,1
7005,294,"Jeg har ikke meget at skrive om, men jeg kom til at tænke på, da jeg sad herude i mørkningen, at Mor skrev at I vilde fejre min fødselsdag lidt, Trine og Signe kom ind til Chokolade.",2
7006,294,Ja jeg kom snart først i Tanker om at det var min fødselsdag i formiddag.,3
7007,294,Og den er jo også som alle de andre.,4
7008,294,Jeg har det ellers rigtig godt er sund og rask og ved godt mod.,5
7009,294,Jeg har fået 9 Breve idag; men jeg fik heller ingen igår.,6
7010,294,"Ja den ene som bringer mig posten, han mente også, at jeg skulde selv have en Brevbærer, for nu blev det snart for galt.",7
7011,294,"Det er også Konovs og min eneste fornøjelse vi har at få lidt at høre derhjemmefra, og det er kun en sjelden aften, hvor ikke vi skriver.",8
7012,294,"Den ene spørger altid, hvad, vil du ikke skrive ?",9
7013,294,Og nu har vi så mange kammerater fra Ersatz Batl.,10
7014,294,som vi også står i livlig Breweksel med.,11
7015,294,"Det værste er at få Brevpapiret til at slå til; men det går jo, og jeg tror nok, I derhjemme i Nordslesvig får Eders part af det.",12
7016,294,Ja ellers ikke mere i aften da det er blot et brev ekstra fordi det er min fødselsdag.,13
7017,294,Mange kærlige Hilsener fra  Peter.,14
7018,295,Kære Forældre!,0
7019,295,"Tak for Eders Brev igår og for de to pakker, jeg fik idag med Børste og Frikadeller.",1
7020,295,"Jeg har det rigtig godt er sund og rask, og nu har vi travltmed at lægge Have an, og det er ikke så let, da det alt er  udkultiveret Jord, og Officererne tror, at det kan gro over  alt; men nu det er jo ikke så sært for dem der ingen Forstand har på dette område.",2
7021,295,"Det bliver ellers meget kønt her, jeg var ovre i Skoven i eftermiddag, og da sang Fuglene så kønt, og  jeg hørte også en Kukmand.",3
7022,295,"Ja jeg tænkte blot på, havde du blot været hjemme; men vi skal jo vænte tiden af.",4
7023,295,"Det er ellers lidt her hos os, Russerne er ikke helt at stole på i de dage; men alle Forberedelser er truffen, så de kan godt løbe imod.",5
7024,295,Der blir regnet med 2-5 Mai men det blir vel ikke så slemt.,6
7025,295,Nu mange kærlige Hilsener sender Eders Peter.,7
7026,295,Godt Nat.,8
7027,295,det er sent.,9
7028,295,Mor vil du ikke sende et lille Håndtørklæde som sidste gang.,10
7029,296,Kære Forældre!,0
7030,296,Tak for Eders brev idag,1
7031,296,", ellers er alt godt, vi er sunde og raske.",2
7032,296,Og nu er Foråret også rigtig kommen her.,3
7033,296,"Det har regnet lidt idag, så det i aften er rent grødevejr.",4
7034,296,"Det er idag tre år siden jeg rejste til Fyn, det var en Søndag, jeg kan nok huske Far fulgte mig ud til Toget, og ønskede mig en lykkelig Rejse og at jeg måtte få en god plads; og jeg fik det jo også.",5
7035,296,"Jeg har nu haft mange pladser siden den tid, og jeg kan sige, blot gode pladser, også nu i Krigen efter forholdene rigtig gode pladser.",6
7036,296,"d. 2. Mai   Jeg kom ikke videre i går aften, der kom en og sagde, at jeg måtte med den gamle i Stillingen, og så var der jo ikke andet, end at lade være med at skrive, og vi gik igennem stillingen på 3 timer, med to Batl., men der er lidt tale om at Russerne griber an, og så er der nu bleven arbejdet dag og nat i de sidste 8 dage, så nu måtte han jo se, om alt var i orden; men det var langt fra efter hans Hoved, de stakkels Officerer fik en ordentlig omgang.",7
7037,296,"Jeg kunde snart ikke lade være med at le, for først skældte han ud af fuld Hals, og når han så syntes, de havde fået nok, så vendte han sig om og sagde, nå kom så Marsk"".",8
7038,296,Da vi så kom til tredie Batl.,9
7039,296,"hvor de ligger så tæt sammen, da sagde han til mig, inden vi gik ind i stillingen, at jeg skulde tysse lidt på ham, når han blev for højrøstet, for ellers kunde Russerne høre et.",10
7040,296,Nå endelig,11
7041,296,kl. 1 gik turen hjem igen.,12
7042,296,"Og jeg kan kun råde Ruserne til at blive i ro, da de får kun blodige Pander, Konov har skrevet en Hilsen på bagsiden, jeg sagde næmlig, at de sidste cigarer var også til ham for Billedet.",13
7043,296,I kan jo nok læse tysk ikke!,14
7044,296,Ja ellers er der ikke noget nyt idag og vil slutte med mange kærlige hilsener fra Eders Peter.,15
7045,296,NB.,16
7046,296,Nej,17
7047,296,"lille Mor jeg har ingen ønske, jeg er rigtig godt tilfreds med det jeg får.",18
7048,296,Werther Herr Marsk !,19
7049,296,Für die erhaltene,20
7050,296,Kiste Zigarren meinen herzlichsten Dank.,21
7051,296,Geht uns sehr gut.,22
7052,296,Aber hoffentlich ist doch bald Schluss dass mann,23
7053,296,für immer in die Heimat zuruch kehren kann.,24
7054,296,Besten herzlichen Grüsse an Ihnen und Ihre Frau sendet ergebenst  Wilh.,25
7055,296,Konow.,26
7056,296,Denne hilsen fra Wilhelm Konow er skrevet på bagsiden af PM's brev fra 1./2.,27
7057,296,maj 1916.,28
7058,297,Kære Forældre!,0
7059,297,Tak for brevet Igår,1
7060,297,", og for pakken i dag med Fødselsdagskagen, den har vi nu lige spist.",2
7061,297,"Der var en par kammerater her, og så drak vi Kaffe.",3
7062,297,"Ellers er alt godt vi er sunde og raske, og ved godt mod, nu er vi dog snart færdig med vort Haveanlæg, og med Lysthuset, den er næmlig så stor at hele vor Musikkorps kan gå derind, og nu i disse aftener, da det er så stille og rolig sidder Officererne derude og spiser og Musikken spiller så kønt.",4
7063,297,"Ja, så er det som en aften på Fyn, i fremmed Land, og alt så rolig og stille.",5
7064,297,"Så igår hen imod aften, da hørte vi en rullen gennem Luften, og et Eksplosion i det fjærne, det var det svære Russiske Artilleri, som skød over os, og ti Kilom. længre.",6
7065,297,"Der ligger Div. i Kvarter, og de Herrer som sad der nu over et halvt år, og hvor der endnu aldrig er kommen et Skud derhen, troede at de var helt sikre der; men det er som om alle skal prøve hvad det er at føre Krig, og som om de der skal offeres blir heller ikke skånet.",7
7066,297,3 Tjænere og en Oberstleutn.,8
7067,297,"døde, og en 4 sårede.",9
7068,297,"De var lige ved Aftensmaden, da susede der sådan et Kolos ind i Værelset.",10
7069,297,Jeg fik også et Kort fra Uffe idag; men blot med en Hilsen til Fødselsdagen.,11
7070,297,Han havde også travlt skrev han nu med Forårsarbejdet.,12
7071,297,"Mor skrev om at hun havde opdaget en nyhed til mit Fødselsdag, ja Trine har også lige nævnt det, angående Signe og Thorvald.",13
7072,297,"Jeg sidder ganske alene iaften igen, de andre sover allerede, man kan sove så rolig, når man har sådan en lille beskæftigelse hele dagen.",14
7073,297,"Alle kan ellers ikke godt komme op om morgenen, men jeg kan ikke ligge i Sengen så længe, da det er så herligt her om Morgenen herinde i Skoven.",15
7074,297,"Nu ikke mere i aften, slutter med mange kærlige Hilsener og God rolig Nat.",16
7075,297,Eders Peter.,17
7076,298,Kære Forældre!,0
7077,298,Blot et par ord i aften.,1
7078,298,"Tak for Brevet og især for Billederne, de er udmærket; men Mor mener jo nu altid at hun ikke er godt truffen.",2
7079,298,"De er allerede indrammet og hænger over Konovs Seng, også over min, da vi ligger oven på hinanden.",3
7080,298,"Ellers er alt rigtig godt, vi er sunde og raske, mere i morgen da det er sent i aften.",4
7081,298,Mange Hilsener fra Eders Peter.,5
7082,299,Kære Forældre!,0
7083,299,"Tak for Eders Brev igår, og for de kære Billeder, som jeg skrev igår aften er de allerede indrammet.",1
7084,299,"Vi har det jo ved det gamle, og er ved helt godt Mod.",2
7085,299,"I aften har vi regnvejr, og det regnede igennem 4 steder i vor ny Villa, så det var ikke så behageligt; men vi ved jo altid råd, jeg gik op til Leutn.",3
7086,299,"og fik lov til at tage tre Roller Tagpap, og så alle 5 mand Overfrakke på, og op og nagle Pappet på, så nu er den sorg forbi.",4
7087,299,"Nu har vi ild på vor lille Kakkelovn, vi har næmlig kun en lille Jern-Feldkakkelovn; men som ellers er meget god her i vor ny Hus, og vor lille Lampe, som jeg har bragt med, brænder udmærket, blot jeg har slået Kublen itu, og fik natyrlig skænd af Konov.",5
7088,299,"Som jeg før har skrevet og også har sendt et Billede af den svære, som vi har fået forskellige af, men som dog blev for meget nu, og for to dage siden satte den gamle sig på Hesten og red til Div. og fik lov til at stille to 21 cm Mø til et Batteris rådighed.",6
7089,299,"I går nat kom de hertil og blev opstillet, og imorgen kl. 5 steg der en Flyver op og fløj over den Russiske Stilling og gav Signal til de svære Batterier, som så åbnede Ilden, alle Vinduer klirrede, og man kunde høre et vældig Brag ovre bag fjændens Linie.",7
7090,299,"Og efter hvad Flyveren har meldt i eftermiddag, var den 5. Skud en fuldtræffer, så nu er vi vel fri for den plage.",8
7091,299,"Ja når man tænker det er et gruligt Liv; men det er jo ikke andet at gøre ved, vi skal jo igennem, og med Guds Hjælp kommer vi det vel også nok.",9
7092,299,"Vi har dog lov til at håbe og tro, at vi må komme hjem igen.",10
7093,299,"Trine skrev idag, at der var kommen en Flyver, en Engelsk mente hun, og som havde kastet Bomber ned ved Havet, vi har ikke hørt det her endnu; men det vil vel komme i de nærmeste dage.",11
7094,299,"Nu må I dog ikke blive alt for bange derhjemme, det er kun en dagligdags ting her hos os; men jeg kan nok tænke, at der har været udro derhjemme.",12
7095,299,"Jeg har også fået et Brev fra Fritz Schwartz idag, han er kommen til Pr. Holland (vest for Braunsberg) i et Feldlaz.",13
7096,299,som San.,14
7097,299,"Han er ellers helt godt tilfreds der nu, i de første dage var det ellers ikke godt, men det er jo altid sådan, så længe man lever sig ind i det.",15
7098,299,"Så nu kommer han dog nok ikke i fronten mere, det var dog heller ingen mening i.",16
7099,299,"Ja nu ikke mere iaften, slutter med mange kærlige Hilsener  fra eders Peter.",17
7100,300,Kære Forældre!,0
7101,300,"Tak for Eders brev igår, jeg fik ikke tid til at skrive igår aften, da der var besøg her hos os.",1
7102,300,"Og alle kommer jo blot her engang over 1-2 Måneder, da de ligger 4 Uger i Graven, og 14 Dage bagved os, og om natten før de marcherer derhen, blir de her i vor nærhed om natten.",2
7103,300,Mor spurgte om Flyverne var meget igang her hos os.,3
7104,300,"Ja oft kommer der en 12 - 20 stykker hver dag (Russere), men de kaster nu ikke altid Bomber ned, og her hos os har de nu aldrig anrettet noget skade.",4
7105,300,"Der er kommen en ny, det skal være en Fransk Kampflyver som har 5 mand Besætning; men nu vover den sig ikke over mere, imorgen da den kom, kunde man ikke se den oppe i Luften for Pulverdamp af vort Artilleri.",5
7106,300,"Ellers arbejder vi hele dagen igennem, og I kan ikke forestille hvad der kan lade sig gøre.",6
7107,300,"Vi har nu bygget på et Lysthus en tid lang og nu er den dog så langsom bleven færdig; men så bliver der bygget en Musikhalle ved siden af, og det er en Kunstværk.",7
7108,300,"Men Mandskabet står jo til rådighed, og Træ er der nok af.",8
7109,300,"Ja I undres vist hvis jeg fortæller, at der er Parket Gulv og Loft af Grantræ.",9
7110,300,Og på ydersiden står der Hindenborg Reg. lavet  af Birketræ.,10
7111,300,Og 12 Stole af Birketræ.,11
7112,300,"Men det er jo nu ikke for os, det er jo for Officererne.  I dag er vi bleven indsprøjtet for Kolera, vi kan snart ikke løfte Armen i Aften; men nu det er jo ovre igen imorgen.",12
7113,300,Konov siger han vilde hellere give et par Grossen og så være fri; men det hjælper nu ikke.,13
7114,300,"I aften er det så gråt et vejr så det er helt kold; men vi har ild i vor lille Feldkakkelovn, og jeg sidder med Ryggen til den, så det er så lunt og godt herinde.",14
7115,300,"I morgen, når det blir godt vejr, vil jeg vaske, jeg har idag fået Pakken med Sæbepulver.",15
7116,300,Nu vil det vel blive helt skinnende hvid efter hvad der står på pakken.,16
7117,300,"Nu ikke mere i aften, slutter med mange kærlige Hilsener fra eders Peter.",17
7118,301,Kære Forældre!,0
7119,301,Tak for Eders Breve og pakker i de sidste to dage.,1
7120,301,"I må undskylde at jeg har skudt over en dag, jeg var næmlig ikke hjemme.",2
7121,301,"Jeg måtte en tur til ""Jelovka"".",3
7122,301,I kan vistnok huske det navn.,4
7123,301,"Og så måtte jeg blive der om natten, og nu traf det sig så udheldig, at det var så kold, og jeg havde ingen Levnedsmidler fået med, da jeg tænkte at komme hjem samme dag igen.",5
7124,301,"Og jeg kunde intet Kvarter finde, så jeg måtte nøjes med en åben Hestestald, og det var en Hundekuld der.",6
7125,301,Kl. 3,7
7126,301,måtte,8
7127,301,jeg,9
7128,301,op,10
7129,301,",",11
7130,301,da kunde jeg ikke holde det ud.,12
7131,301,"Og da jeg var på Hjemvejen, jeg havde næmlig Thelephoneret efter 8 Vogne, og tog med Småbanen derhen.",13
7132,301,"Da kom der en Vogn kørende, jeg sad på Vognen og slumrede lidt.",14
7133,301,"Da hørte jeg en råbe ""God dav Peter Marsk"", og det var min gamle Ven Petersen fra Luvrup.",15
7134,301,Han kom og kørte efter Hø.,16
7135,301,"Nu fik jeg min hele Karevane stoppet, og så holdt vi en halv time og holdt snak.",17
7136,301,Vi har ikke set hinanden siden på tilbageturen fra Varschau.,18
7137,301,Ja det var et sær træf.,19
7138,301,Han ligger et stykke til venstre for os; men han vilde se om han ikke kunde komme over at besøge mig.,20
7139,301,"Ja ellers er alt ved det gamle, vi har det rigtig godt, og Russerne er kommen til ro igen.",21
7140,301,Og nu er vi dog også bleven færdig med at bygge Lysthuse.,22
7141,301,"Nu skal vi vaske, og have en Hegn om vor egen lille Villa inden den bliver pfotograferet.",23
7142,301,"Og så lever vi en god dag, så håber vi at det blir fred.",24
7143,301,"Ja det er sandt, jeg har skreven til Laurids Lund om en Fodbold.",25
7144,301,"I tænker nok,",26
7145,301,nå der kan man se hvor meget de tænker på Krig.,27
7146,301,Ja jeg tror også at I tænker mere på det som os.,28
7147,301,Nu ikke mere iaften da jeg har ikke udsovet endnu.,29
7148,301,Mange kærlige Hilsener eders Peter.,30
7149,301,"Vil I sende mig sådan en Blok Skrivepapier igen, da det er knap her, og der skriver så mange til mig, og jeg må skrive igen.",31
7150,302,Kære Forældre!,0
7151,302,"Da jeg lovede igår, at jeg vilde skrive et lille Brev idag igen vil jeg også holde det, og meddele at jeg er sund og rask.",1
7152,302,"I dag er det igen bleven Sommer, nu har det været så kold i tre - fire dage.",2
7153,302,Og idag har de også sået Havre her ved Staben.,3
7154,302,"Og vor Ko som er den eneste jeg har set af Kreaturer her i mange Mils omkreds, er også kommen på Græs idag.",4
7155,302,"I dag er Petersen igen taget på orlov, så det er nu dagens begivenheder.",5
7156,302,"Nu må I ikke tro at jeg følger bagefter, for så vidt er det dog endnu ikke, han har taget min Ledertrøje med og sender den af fra et sted i Tyskland, og så et par lange Strømper som jeg ikke bruger mere.",6
7157,302,"Jeg fik også et Brev fra Morbror Peter idag, jeg var nu heller ikke helt god, for jeg syntes dog de kunde meddele mig det; men nu kom det, jeg havde nu heller ikke skrevet før, men jeg ved jo, at han har mere med dem at gøre på den anden side, som med os.",7
7158,302,"Vor lille Kammerat som sidder i Hjørnet på Billedet fra vor gamle Underhusets indre, er bleven syg og ligger her i et Revier; men da jeg var oppe at se til ham i Middag, kunde jeg nok se, at han var meget syg; hvad han fejler ved han ikke, men han har høj Fiber.",8
7159,302,Og han bad mig skrive til hans Kone.,9
7160,302,"De er jo nu alle gode ved ham, han kan jo få oppe fra Officerskøkkenet, hvad han ønsker; men alligevel vilde han dog hellere blive her end at skulle i Feldlaz.",10
7161,302,"Jeg talte også Madsen idag, og han havde fået Brev hjemmefra, at de ikke måtte sende mere Levnedsmidler til Soldater, har I også hørt noget til det ?",11
7162,302,"Så skal vi jo til at vænne os til tørt Brød igen; men nu det har vi jo før været glad ved, og må jo også være det nu.",12
7163,302,Ja ellers har jeg ikke mere i aften og vil slutte med mange kærlige Hilsener fra Eders Peter.,13
7164,303,Min lille Trine!,0
7165,303,"Som jeg skrev igår aften, at du havde et Brev til gode, så vil jeg da holde ord, og nu får du det i aften.",1
7166,303,"Jeg har ellers ikke meget at skrive om, men dog en lille Hilsen skal du have.",2
7167,303,"Og så vil jeg fortælle dig at P. Petersen idag er taget på orlov, og nu spørger du jo straks, må jeg så vænte dig, nej ikke endnu, så hurtig går det ikke; men nu går det helt godt med orloven her igen, og når det blir sådan ved, kommer vi jo raden igennem.",3
7168,303,"Jeg er tilfreds hvis vi kan komme hjem igen i Juli; men ikke et ord, men du kan jo nu også få alting ud af mig, det vilde jeg nu ellers slet ikke have gjort nogen beregning over, men nu lad gå.",4
7169,303,"Jeg har ingen Post fået fra dig idag, jeg fik blot et Brev fra Morbror Peter, jeg var nu også heller ikke rigtig god på ham, da de kunde dog have ladet mig det vide; men nu, det er jo en travl tid.",5
7170,303,"Jeg har sendt min Ledertrøje med Petersen hjem idag, og i den ene",6
7171,303,"Vestlomme er den Ring som vi havde lavet, den må I dog ikke kaste bort.",7
7172,303,"Jeg har forglemt at skrive det hjem iaften, og Brevet har jeg tillukket.",8
7173,303,"Du jeg drømte sidste nat at jeg var hjemme, og",9
7174,303,"Reg.Musikken spillede inde i en stor Skov, og jeg kendte slet ingen af alle de Mennesker der var der, så sagde en til mig, du Mærsk din kæreste vænter på dig inde i den anden Sal.",10
7175,303,"Da jeg kom derind kom du mig i møde, du var helt hvid, og så havde du Blomster på dig overalt, jeg kan endnu se dig.",11
7176,303,"Og alle de andre, som var var fra Roagger Sogn, og nu dansede jeg med dig, og du sagde til mig, hvorfor kom du ikke noget før, og så blev jeg vågen.",12
7177,303,Men helt tydelig kan jeg se dig Salen og høre Musikken spille en bekendt Vals her (Tiroler).,13
7178,303,"Ja nu det var nu en anden valse jeg dansede oppe på min Hylde, men kanske får vi lov til det engang.",14
7179,303,Nu mange kærlige Hilsener og Kys fra din Peter.,15
7180,304,Kære Forældre !,0
7181,304,"Tak for Brevet igår, og for papieret.",1
7182,304,"Konov havde nu lige fået to dage i forvejen, så vi var hjulpne.",2
7183,304,"Jeg har det ellers rigtig godt og er sund og rask, jeg er lige kommet hjem med den gamle.",3
7184,304,Og vi blev helt våde i aften.,4
7185,304,Det er en Regnvejr; men ham kan hverken Vand eller Ild holde tilbage.,5
7186,304,"Nå endelig nåede vi hjem, og jeg havde lige sat mig til at skrive, så måtte jeg op til ham igen.",6
7187,304,Og nu fik jeg til opgave imorgen at tage en lille Rejse over Novo Aleksandrov - Utschany - Swenschany -Ponnewietz - Jelovka og hertil igen.,7
7188,304,Jeg skal afhænte 6 Øltønder med Banen.,8
7189,304,"Det var ham det samme hvorledes jeg kom vejen over, og 8 dage har jeg til rådighed; men han var gladere ved mig, hvis jeg kom den tredie dag.",9
7190,304,"Så nu har jeg jo noget at spekulere på til imorgen kl. 8, da damper jeg af herfra.",10
7191,304,En mand gav han mig med.,11
7192,304,"Ja nu har jeg ikke tankerne ved skriveriet længer, da kl. er 11 og jeg skal have Kortet set efter og mine Sager lidt i orden, så I må undskylde mig; men I ved jo at jeg har det godt.",12
7193,304,Slutter med mange kærlige Hilsener fra os bægge.,13
7194,304,Peter.,14
7195,304,Jeg skal sige Eder tak for Billedet fra Konov.,15
7196,305,Kære Trine !,0
7197,305,"Er nu nået til P. i nat, og nu må jeg ligge her hele dagen, og så ""rumle"" hele natten igennem igen.",1
7198,305,"Men vi lider ingen nød, vi sidder i et Soldaterhjem og drikker Kaffe.",2
7199,305,Morgen håber jeg at nå Reg. igen.,3
7200,305,"Jeg længes også efter Post,  Hilsen sender Peter.",4
7201,305,Trine Gad               Gefr.,5
7202,305,Marsk   Roagger                  Reg. Stab v.,6
7203,305,Hindenburg  Kr.,7
7204,305,Hadersleben     37.,8
7205,305,I. D. Osten  Schl.,9
7206,305,Holst.,10
7207,305,Poststempel:  Kais.,11
7208,305,"Deutsche Feldpoststation  Nr. 216    20.5.16  Kortet påtrykt:  Verlag und Eigentum der Buchdruckerei Pawlowski in Tilsit,  ""Tageblatt fur Litauen""",12
7209,306,Kære Forældre!  Er nu nået hjem fra Aleksandov og siger Eder Tak for brevene idag og for Kagen og for alle de pakker jeg har fået i de dage jeg ikke var her hjemme.,0
7210,306,Nu vil jeg fortælle lidt om turen.,1
7211,306,"Majoren sagde til mig, at en Hauptm.",2
7212,306,"ved Armé Oberkom. havde så meget Øl, og han tænkte nok der var lidt at få der, og nu skulde jeg med to eller tre mand tage derhen; hvor og hvorledes var mig overladt.",3
7213,306,"Jeg tog nu kun en mand med herfra, da det er lettere at komme igennem som så mange.",4
7214,306,"Så kørte os en Vogn på vejen til vi nåede Førde-banen (lignende Mergebanen) og så tog vi til Novo Aleksandrov, hvor vi blev om natten.",5
7215,306,"Næste morgen stod vi op kl. 6, og da var der 9 Auto, som gik af til vort bestemmelsessted.",6
7216,306,"Der nåede vi kl. 12 middag, vi har nu spist lidt, og så gik jeg til A.O.K. og meldte mig, og jeg fik også lov til at afhænte 6 Tønder Øl i Officers Kasinoen.",7
7217,306,Og en Vogn fik jeg fat på som bragte os til Stationen.,8
7218,306,"Kl. 4 havde vi det hele besørget og gik nu lidt rundt i byen, en hel køn by, Soldaterhjem med Klaver, Skrivestue, og så hyggeligt var der.",9
7219,306,"Om aftenen kl. 6 tog vi af sted med en lille smalsporet Bane, der hele natten rumlede, helt til kl. 2, da nåede vi Ponewietz, og da var det en øsende Regnvejr og så mørkt var det, og vi stod nu der med hele Krittet.",10
7220,306,"Nå sagde jeg, stjæler de det, kan vi heller ikke for det, her stå hele natten i dette vejr vil vi heller ikke, og vi lod det stå, lagde os til at sove, og da vi kom ud igen, var det nu også der.",11
7221,306,"Så måtte vi blive der hele dagen, da der intet Tog gik, som vilde tage det med, og aftenen kl. 7 tog vi afsted til Jelovka, som vi nåede om morgenen kl. 4, og vi frøs hele natten, så jeg havde nær smidt det hele i Hjørnen.",12
7222,306,"Og fra Jelovka måtte vi igen et stykke med Førdebanen, og så kom der to Vogne, som jeg havde bestilt pr. Thelephon fra Jelovka efter os, og ingen var gladere end Majoren, da han så 6 Tønder Øl.",13
7223,306,I ved jo hvor glade de er ved Øl.,14
7224,306,"Og vi var natyrlig også, skønt vi ikke fik af det; men fordi vi igen var her.",15
7225,306,"Konov og de andre havde kogt Æg, som jeg havde fået, da jeg var borte, og det var så dejlig varmt inde i vor lille Hus, og jeg lagde mig til at sove; men kl. 8 skulde jeg komme til Leutn.",16
7226,306,og han gav mig besked at jeg skulde afsted til Novo Aleksandrov imorgen igen.  Slutning mangler.,17
7227,307,Kære Forældre!,0
7228,307,Tak for Eders Brev idag.,1
7229,307,"Jeg vil hellere skrive idag igen, da jeg nok skal afsted igen imorgen, og det blir nok ved, så længe der gives noget der.",2
7230,307,"Nu jeg har heller ikke noget imod det, nu kender man rumlen, og det er jo kun 4 dage ad gangen.",3
7231,307,"Det er dog en kedelig Historie her med P. Varming i Gånsager, hvor er han bleven, og drikker han så meget, jeg mente der var ingen Spiritus at få.",4
7232,307,"Mor skrev at Trine havde været inde og hjælpe at hænge Gardiner op, og at hun havde sagt, at jeg havde 6 mand til at bygge vort Hus.",5
7233,307,Nej det har I nu fået i helt gal Hals.,6
7234,307,"Huset er længst færdig, og de 6 mand er nu bleven til 11, som arbejder i Depotet; men de tre gamle ved jo ligeså godt besked som mig, blot jeg skal være der, og jeg er ansvarlig for det.",7
7235,307,"Og nu er det sådan indrettet, at der blir kun uddelt til Batl.",8
7236,307,"i de tre dage jeg er her, og de 4 dage jeg er på Tur, arbejder de blot.",9
7237,307,"Men det er jo ikke let at forstå alt dette, vi her har.",10
7238,307,"Jeg har skrevet til Onkel Jørn for en 14 dage siden; men det kom tilbage igen, tilligemed et Brev fra ham selv og med hans rigtige Adr.",11
7239,307,Jeg vil også skrive til ham i aften.,12
7240,307,"Tante Grete skrev, at jeg kunde dog sende ham et Kort, da der var ikke mange der skrev til ham.",13
7241,307,"Jeg fik også et Brev fra Fritz Schwartz idag, han er meget godt tilfreds der, det er jo lidt rolig derude midt på Heden, og så sammen med alle de Russere; men hans Forældre kan jo besøge ham der.",14
7242,307,"Fra E. Skopnik har jeg også haft Brev, han er nu bleven Underofficer og kommer snart på Officers Kursus.",15
7243,307,Ja ellers har jeg ikke noget idag.,16
7244,307,Nu vilde jeg gærne bede om 60 Mark kanske i to Breve.,17
7245,307,"Det er nu i denne tid, hvor man kommer derhen, hvor man kan købe lidt, og så kan I spare lidt ved pakkerne.",18
7246,307,"Og vil du så ikke sende to Mark af til Braunsberg, da vi nu har kvalmet de to op, som jeg sendte af, da jeg var hjemme.",19
7247,307,I ved jo Adr.  Slutter nu med mange kærlige Hilsener fra Eders Peter.,20
7248,307,"Jeg har helt forglemt at fortælle, at jeg i forgårs da jeg var i Jelovka, var i Weissensee og så Georg Petersens Grav, det er meget kønt i stand og så ud lignende det billede, jeg har sendt hjem.",21
7249,307,Jeg skriver nu til Anna Petersen en af dagene.,22
7250,307,God nat.,23
