id,letter_id,sentence,letter_sentence_index,afinn_score,sentida_score
5671,226,Ja det er på tid at jeg kommer hjem til dig.,9,1.0,0.7500000000000001
5672,226,"Du skrev at I havde kun tre Senge til Soldaterne, så I kunde ikke have mere.",10,0.0,-0.33333333333333337
5673,226,"Ja lille Trine, om det er gamle eller unge, her bliver der ikke engang spurgt, om det er lidt Halm eller et Skur, og ved siden af mig her sidder en gammel Landstorm-mand på 43 år, han må lide samme Skæbne som os, jeg ved ikke, jeg må altid hjælpe sådanne folk.",11,4.0,0.8888888888888917
5674,226,"I disse nætter vi lå ude, tog jeg ham med i vor Jordhytte, om også den var lille; men alt går blot Viljen er der.",12,0.0,0.01666666666666694
5675,226,Og Konov og jeg er altid af samme Mening i den slags.,13,0.0,0.40000000000000074
5676,226,Jeg kom til at tænke på i form.,14,0.0,0.1555555555555556
5677,226,"da jeg læste et brev, en havde skrevet hjem, at jeg skrev lidt, jeg havde ikke meget at melde om.",15,0.0,0.39
5678,226,"Ja når jeg skulde som han, fortælle alt hvad der foregår i forreste Linie, da havde man meget.",16,2.0,0.7666666666666666
5679,226,"Men jeg ved ikke, jeg synes det har I ingen interesse af, og jeg har heller ikke lyst til at fortælle Eder det.",17,1.0,0.285185185185185
5680,226,"Når I ved at jeg har det nogenlunde og at jeg er sund og rask, så er I tilfreds.",18,5.0,1.7111111111111101
5681,226,"Ja alt rigtig godt og håber snart at det blir fred, vi har det hørt visle i Hjørnerne i disse dage -  Ja nu mange kærlige Hilsener sender dig og Eder alle din egen Peter.",19,12.0,3.8600000000000008
5682,226,Samme aften    18. Nov. 1915,20,0.0,0.2
5683,226,"Vi vilde ellers slutte med at skrive i aften; men da det er for tidlig at gå til Ro og vi kan læste at sidde lidt længere oppe i aften, da vi har fået Lys, så vil jeg fortælle om en aften i Villa Vinterhistorie.",21,0.0,1.1600000000000013
5684,226,"Jordhytten består af et Rum på 18 m i omfang, 1,80 høj, til højre 3 Sengesteder over hinanden, til venstre et bord, afsavede tykke Granstammer tjæner som Stole, et Vindue sammensat af mindst 100 stykker glas, men kun tre Ruder.",22,0.0,-0.12777777777777793
5685,226,"Kl. 5 er Kaffen færdig og der holdes op med at arbejde ude, alle er kommen ind, har vasket os, og nu sidder alle og drikker Kaffe.",23,0.0,0.4755555555555544
5686,226,"På Brød må vi spare, da det skal vare 3 dage denne gang.",24,-1.0,-0.09999999999999978
5687,226,"De små pakker kommer frem, som vi alle har fået de sidste dage, og nu går det løs.",25,0.0,0.0
5688,226,"Der serveres Skinke, Smør, Honning og røget Aal, ja og så klager vi endda over Føden, hvem kan forstå det.",26,-1.0,-0.044444444444443926
5689,226,"Efter Aftensmaden bliver det alt stillet til side, Bordet afvisket med papir og en Feldpostpakke sat mitte på Bordet som Lyseholder.",27,0.0,0.0
5690,226,"Ved siden af står endnu en med Tobak, som af og til må udlevere.",28,0.0,-0.06666666666666679
5691,226,"Og nu Blyandten igang på papiret, så er alt rolig, nu er vi ikke mere her; men hver er i sit Hjem eller hos sine kære.",29,4.0,1.2650000000000021
5692,226,"Af og til ser vi hinanden an, Russerne tænker næmlig også på os, en susen høres, hvor vil den Eksplodere, efter knaldet skriver hver videre.",30,0.0,0.10888888888888879
5693,226,Konow fortalte nu lige at han havde ikke fået sig vasket i dag; men imorgen vilde han da have hans tid til det.,31,0.0,0.3208333333333332
5694,226,Sagen er næmlig at vi har en 10 minutter at løbe efter vand.,32,0.0,0.21333333333333343
5695,226,Ja og nu blir Lyset kortere og vi må skynde os til Ro.,33,1.0,0.9333333333333342
5696,226,Og nu går det under Dækkerne.,34,0.0,0.08333333333333326
5697,226,Godnat  Peter.,35,0.0,0.0
5698,227,Kære Forældre !,0,2.0,0.982967400000002
5699,227,"Sender i aften en lille Hilsen fra Villa Vinterhistorie,",1,1.0,0.10000000000000062
5700,227,har drukken Kaffe og Piben igang.,2,0.0,0.0
5701,227,Alt ved det gamle og rigtig godt.,3,3.0,1.0
5702,227,"I skrev at I havde bestilt Hejmdal, bestil den af igen, vi har den, og Dannevirke også, så kan jeg holde den lidt senere.",4,0.0,-0.16000000000000003
5703,227,Petersen har dem bægge to.,5,0.0,0.0
5704,227,Tak for to gamle Okt. breve i dag.,6,2.0,0.6666666666666675
5705,227,Peter,7,0.0,0.0
5706,227,Således har vi fået mange Kop Kaffe.,8,0.0,0.466666666666666
5707,228,Kære Forældre!,0,2.0,0.982967400000002
5708,228,Mange tak for de kære pakker jeg har fået i dag.,1,4.0,1.5600000000000023
5709,228,"Jeg fik fem i alt, næmlig de færske, og så min Pibe som allerede er i gang.",2,2.0,0.13333333333333341
5710,228,"Så fik jeg også vore Cigarer fra Braunsberg, som vi også har delt.",3,2.0,0.13333333333333341
5711,228,"Så I kan nok forstå at vi er i godt Homør, vi har ellers sådan en dårlig forplejning i denne tid, ingen Kartofler har vi, og på Brød skal vi også spare.",4,-1.0,-0.2777777777777773
5712,228,Men Gud ske lov at man kan få det hjemme fra.,5,0.0,0.743333333333334
5713,228,"Og der er også mange der klager over at deres post ikke kommer, jeg kan ikke forstå det, jeg får det alt, om også det varer lidt længe imellem.",6,-2.0,-0.3777777777777781
5714,228,"Nu vænter jeg så småt efter min Lædertrøje, men den kommer jo også nok.",7,0.0,0.0
5715,228,"Vi må ellers heller ikke klage vi to, eftersom der er mange udbekendte foresatte her ved Staben, så har vi dog en rigtig god ord for os.",8,1.0,1.648148148148147
5716,228,"En Underofficer som jeg kender fra før, og som nu her er Adjudant, og som jeg også har spurgt om udlov, som jeg jo har skreven, kom i formiddag hen og talte med mig, jeg vaskede lidt tøj.",9,0.0,0.23000000000000015
5717,228,"Nå Marsk sagde han, er der mange af de grå i tøjet.",10,0.0,0.03333333333333405
5718,228,"Ja ellers havde jeg ikke kogt det så godt, sagde jeg.",11,4.0,1.033333333333334
5719,228,"Nu sagde han, vi har jo modtaget Linned fra Reg, og deraf har I vel ikke fået.",12,0.0,-1.942890293094024e-16
5720,228,"Nej jeg mente, at vi kunde ikke tilkomme det, da vi havde endnu fra Garnisonen.",13,-1.0,-0.5666666666666667
5721,228,"Nu sagde han jeg kunde komme med ind, og så gav han os hver to Skjorter, 1 Underbukser, 1 par Handsker, 1 par Strømper.",14,0.0,0.7000000000000008
5722,228,"Og så spurgte jeg ham, hvad han så mente om vor udlov.",15,0.0,0.0
5723,228,"Ja sagde han, vi to må vist blive her i Julen, jeg kan heller ingen få, da han er fra Elsass;  men kanske bliver der fred før Jul.",16,3.0,1.5990740740740756
5724,228,Ja kanske; men det mente vi så længe.,17,1.0,8.326672684688674e-17
5725,228,"Og så må vi jo også finde os i at blive her i Julen, når blot vi engang må komme hjem.",18,1.0,0.5500000000000009
5726,228,"Der er ellers mange der tager på udlov i denne tid, idag gik der en Transport af på 12 Mand, næste går af når de er tilbage igen, og de kommer hjem til Jul.",19,1.0,0.7833333333333339
5727,228,"Jeg har vist fortalt, at jeg forrige gang fik Højskolebladet, og jeg læste alt fra ende til anden, og jo længere jeg læste desto galere i Hovedet blev jeg, når jeg så og læste hvorledes de derovre i D. morer dem, ja og os stiller de spørgsmålet, kommer den tid tilbage igen, som før Krigen.",20,4.0,0.3166666666666673
5728,228,"Ja jeg ved snart ikke hvorledes det skal forstås, hvis den ikke kommer.",21,1.0,0.6888888888888889
5729,228,"Vi - som vil være et Folk og som kanske efter Krigen skal stå som to, da vi ikke kan stå imod de store tab Krigen har medbragt.",22,-4.0,-0.45555555555555494
5730,228,"Ja jeg vil ikke komme videre ind på Sagen, Trine har fået en hel masse deraf, det var netop den aften da jeg skrev til  hende at jeg læste det.",23,1.0,0.7318518518518518
5731,228,"I aften har vi en Snevejr, så vi ikke kan se op til næste Jordhus; men vi fyrer så det knager, og der er også rigtig godt varmt herinde, og så ruller vi os ind i vor Dække og sover som lå vi hjemme i vor egen Seng.",24,1.0,1.4833333333333334
5732,228,Nu slutter jeg med mange Hilsener til Eder alle  fra Eders Peter.,25,0.0,-0.0666666666666666
5733,228,Piben ryger udmærket.,26,0.0,0.18888888888888822
5734,229,Kære Forældre!,0,2.0,0.982967400000002
5735,229,Tak for brevene i dag fra den 11 - 14 - 15 og 20. Nov.,1,2.0,0.6666666666666675
5736,229,"Det er gået meget hurtig, et brev herind i 4 Dage.",2,2.0,0.5133333333333334
5737,229,Og tak for de kære pakker igår.,3,4.0,1.3266666666666687
5738,229,"Jeg skrev ellers i forgårs, men jeg synes jeg kan bedst få tiden til at gå med at skrive hjem og til Eder alle derhjemme.",4,0.0,1.5083333333333333
5739,229,"Jeg fik de pakker igår, som I først har sendt af, blot min Lædertrøje er endnu ikke nået herind; men den kommer vel, jeg ved ikke rigtig, når I har sendt den af.",5,3.0,1.4499999999999993
5740,229,"Ellers har jeg fået alt, hvad I har sendt mig.",6,0.0,0.1333333333333334
5741,229,Så vi lever ordentlig i de dage.,7,0.0,0.7499999999999994
5742,229,Og Konov har også fået sine pakker.,8,0.0,0.0666666666666666
5743,229,"Jeg fik også Hejmdal igår, hvor det lille stykke var i fra Eders Sølvbryllup.",9,2.0,-0.04444444444444379
5744,229,"Da jeg havde læst det, måtte jeg gå uden for, jeg ved ikke, hvad der var i vejen; men jeg måtte græde.",10,-2.0,-0.7
5745,229,"Jeg syntes, der var noget der sagde til mig i det lille stykke, og jeg syntes jeg kunde se Far stå, ham som jeg og jeg ved alle, anser for den stærke og rolige Mand, sige Mor tak for deres Samliv; men så kommer det lille ord.",11,4.0,0.4761111111111126
5746,229,"Med Vedmod fortalte han, at det bedste de ejer, deres Dreng er på vej til Fronten, ja og jeg ved, at er Far først vedmodig, har allerede mange måttet bukke under for Gråd.",12,4.0,1.0077777777777785
5747,229,"Ja så kommer man igen tilbage til det, hvor er det ikke godt at have et godt Hjem, og en Far og Mor.",13,7.0,0.6966666666666661
5748,229,Tak for alt godt imod mig.,14,4.0,0.9000000000000021
5749,229,"Jeg kom ikke videre i aften, nu vil jeg ende brevet, jeg har jo ikke så meget at skrive om, når man skriver så tit; men der kommer jo oft en tanke og et spørgsmål i Eders breve, som jeg må besvare; men oft kommer der så en 4 - 5 breve på en gang, så må I undskylde, når jeg forglemmer et Spørgsmål.",15,1.0,0.13999999999999993
5750,229,"I spurgte om der var megen Sne her, nej, der er lige kommen en Transport fra Ersatz Batl.",16,-1.0,-0.5583333333333333
5751,229,"og som fortalte, at der lå meget Sne i Lyk, vi har slet ingen Sne her, i disse dage en let Frost.",17,1.0,1.133333333333336
5752,229,"Om jeg ikke mærker min Sygdom mere, nej ikke det mindste spor, jeg har en rigtig god Appetit, og ser vel også rigtig godt ud, blot oft kan man jo ikke stille Appetitten, når man ikke har at stille den med, nu blir det jo bedre ser det ud til.",18,6.0,2.488888888888887
5753,229,"Nej lille Mor, fryse gør jeg heller ikke om Natten, jeg har min egen dække og så en stor dække af min kammerats, og den er god både for kulde og Lus, da den går der ingen i, når den er gennemtrængt af Hestestøv.",19,1.0,0.21481481481481618
5754,229,"Jeg har også i dag fået Højskolebladet som jeg er meget glad ved, nu har vi både Hejmdal og Høj.",20,3.0,1.2666666666666675
5755,229,I har vel husket at bestille den af igen.,21,0.0,0.1333333333333334
5756,230,Kære Forældre!,0,2.0,0.982967400000002
5757,230,Tak for brevet idag fra 21-11-15.,1,2.0,0.6333333333333341
5758,230,"Det går helt godt med posten nu, pakkerne er ikke kommen med denne gang, men de kommer mere på en gang, og skal også nok nå os om et par dage.",2,4.0,0.7166666666666666
5759,230,Jeg har det ellers rigtig godt.,3,3.0,1.0
5760,230,"I dag har vi streng Vinter, et tyndt lag",4,3.0,-0.43333333333333385
5761,230,Sne med en 6  Frost.,5,0.0,-0.266666666666666
5762,230,Og det bider ordentlig i Ørerne.,6,0.0,0.3333333333333334
5763,230,Jeg kørte af med tre mand i morgen Skoven efter tør Træ til at brænde.,7,0.0,0.2666666666666666
5764,230,Det var tæt bag ved vor Stilling.,8,0.0,0.21666666666666665
5765,230,Vi gjorde os nu nogle stykker,9,0.0,0.0222222222222222
5766,230,Træ itu og lavede et lille Bål.,10,0.0,-0.1999999999999994
5767,230,Røgen er stegen temmelig højt og har givet Russerne lyst til at sigte på Røgsøjlen.,11,0.0,0.3666666666666675
5768,230,"Og nu sendte det russiske Artilleri en Salve efter den anden over efter os; men de gjorde os ikke noget, i 25-50 m. afstand eksploderede de.",12,0.0,-0.5666666666666667
5769,230,"Vi rykkede natyrlig en 5 minutter til side, og efter at de havde ophørt fortsatte vi vort arbejde videre, og bragte en stor Træstamme hjem, hvorved vi i aften koger og varmer os.",13,0.0,1.2588888888888894
5770,230,"Da jeg kom hjem måtte jeg til en Reg.Stab med en Melding, og jeg havde nær aldrig funden derhen, da der ingen veje går her, og er ikke andet end Skov og Sump.",14,0.0,0.26666666666666605
5771,230,"Men jeg fandt dog, og fik oven i købet en god Cigar af Obersten.",15,5.0,-0.2
5772,230,"I skrev i dag at I havde ikke hørt fra mig så og så længe, det kan jeg ikke forstå.",16,0.0,0.0888888888888888
5773,230,"Jeg har lige set i min bog, hvori jeg skriver alle breve op, som jeg sender af, og da har der været en tid fra 29/10 - 5/11 hvor jeg ikke har skrevet, da vi var på vej herop; men de må vel komme alle på en gang.",17,0.0,0.3041666666666669
5774,230,Jeg har også fået Højskolebladet idag.,18,0.0,0.0
5775,230,"Til Konow skrev de også idag, at de ingen breve havde fået i lang tid.",19,0.0,0.04999999999999993
5776,230,Far spurgte om det var en god plads jeg havde fået.,20,3.0,0.4133333333333326
5777,230,"Ja det er det, man må blot ikke se på forfremmelsen, og på alt andet arbejde som ellers ikke hører under vort Fag.",21,1.0,0.4000000000000006
5778,230,Men vi er tilfreds blot vi må blive her.,22,2.0,0.5000000000000001
5779,230,"Ja ellers har jeg ikke noget iaften, og jeg skal også skrive til Trine.",23,1.0,0.5
5780,230,"Det er sandt, vi får igen 100 gr. mindre og det vil nok komme til at knibe med Brødet, kan det ikke gå an at sende af de tørre Keks eller Knepkager af og til, det er der mangen der får, og dem kan man også spise uden Smør, så sparer man da noget igen.",24,0.0,0.15555555555555542
5781,230,"Tak for 5 M. idag, nej",25,1.0,0.13333333333333408
5782,230,"I skal ingen penge sende mig, jeg har selv nok, jeg har nu 45 M. hos mig.",26,0.0,-0.6333333333333329
5783,230,Nu mange Hilsener fra eders Peter.,27,0.0,0.2
5784,231,Kære lille Trine!,0,2.0,0.5646834000000032
5785,231,Tak for brevet i dag fra 24-11-15-,1,2.0,0.6666666666666675
5786,231,"Og jeg blev meget glad da jeg så, at I havde fået brev.",2,3.0,1.0
5787,231,Og jeg håber nu at I har fået rigelig i sidste tid.,3,2.0,0.6999999999999986
5788,231,Jeg får min post regelmæssig nu og får næsten hver dag en Hilsen der hjemme fra.,4,1.0,0.5166666666666666
5789,231,"Vi får post hver dag, og du ser at det kun tager 8 dage den lange vej.",5,0.0,-0.11666666666666645
5790,231,"Du spurgte igen om jeg kom i Julen, ja du ved jo min mening, og jeg kommer nok ikke, og må fejre Jul her igen.",6,4.0,0.7333333333333348
5791,231,Ja,7,1.0,0.5
5792,231,"vær ikke ked af det lille Trine; men du ved jo, at jeg ikke kan gøre ved det.",8,-2.0,0.12222222222222298
5793,231,"Du mente at det var en lang nat vi havde her, og at vi ikke kunde sove så længe, nu man kan ellers vænne sig til en lang søvn.",9,0.0,-0.26666666666666655
5794,231,"Men du ved jo at jeg ikke kan sove så længe, så ligger jeg og tænker på dig og på Eder derhjemme, og jeg kan ikke lade være med at lave små Fremtidsplaner, og vi håber at de eller ihverfald noget lign. går i opfyldelse.",10,2.0,0.6472222222222214
5795,231,"Ja som du så oft skriver, jeg kan snart heller ikke tænke mig den glæde igen at gå hjemme hos Eder.",11,4.0,1.2759259259259252
5796,231,"Ved du hvad jeg har foretaget mig idag, jeg har indrammet dit billede med Grankogler, og nu står du der på Bordet og ser til, hvorledes jeg skriver til dig.",12,0.0,0.0
5797,231,"Jeg synes det er, ligesom du vilde sige til mig, skriv kun, eller kom selv hjem til mig.",13,0.0,0.20555555555555555
5798,231,Ja når der blir fred,14,4.0,0.9
5799,231,så kommer jeg for altid.,15,0.0,0.3666666666666674
5800,231,Og en gang må det dog komme.,16,0.0,0.0333333333333334
5801,231,"Og jeg tror der er noget stort i gang, ihverfald er der noget nyt her ved fronten som vi aldrig før har kendt.",17,0.0,0.2922222222222213
5802,231,-  Men man må jo ikke fortælle alting.,18,0.0,-0.0666666666666666
5803,231,"I aften er det en Snevejr ude så det er gruligt, vi sidder her i vor Jordhytte og har det varmt og godt, ja det er snart for varmt i aften.",19,4.0,0.9000000000000006
5804,231,"Og nu har vi det rigtig hjemligt indrettet, ja du vilde undre dig når du så os, for eks. forhæng for vore Senge, billede, Avisholder, Bogreol og hver aften en ren Avis på Bordet.",20,4.0,1.6166666666666667
5805,231,"Ja nu ikke mere iaften, slutter med mange Hilsener til dig fra din egen Peter.",21,1.0,0.8999999999999999
5806,231,"Mange tak for dine små Tvebakker, de var udmærkede.",22,2.0,0.7000000000000007
5807,232,Kære lille Trine.',0,2.0,0.36000000000000204
5808,232,Tak for dit brev idag.,1,2.0,0.6333333333333341
5809,232,"Og da jeg nu lige har tid vil jeg skrive til dig, og først fortælle dig hvad jeg har drømt.",2,0.0,0.4416666666666666
5810,232,"Jeg ved ikke, jeg har aldrig haft sådan en drøm før, så virkelig og som om det passer.",3,0.0,0.9922222222222217
5811,232,"Jeg lå igår aften og kunde ikke sove, og jeg tænkte på dit brev, at du havde skrevet at der var så mange som troede på at komme hjem, men som alligevel ikke kom hjem, og jeg bad om at jeg måtte få lov til det, og er så sovet ind.",4,0.0,1.3844444444444457
5812,232,"Jeg drømte, at jeg var kommet hjem, og du kom lidt efter, Mor og jeg stod oppe på mit kammer, og Mor søgte Trøje Benklæder og jeg ved ikke alt hvad det var ud af mit Skab, og nu kom du, og I kunde ikke få mig hurtig nok i Tøjet, jeg skulde med dig, hvorhen ved jeg ikke, og så vågnede jeg op, og jeg kunde længe ikke sove, lå og gentog min drøm i tankerne.",5,2.0,1.8788888888888877
5813,232,"Ja blot det måtte gå i opfyldelse, og ikke om alt for længe; men vi må jo være tilfreds, når man må komme hjem sund og rask.",6,6.0,2.8749999999999987
5814,232,"Ja ellers har jeg det rigtig godt og ønsker, at vi kan blive her til det bliver fred.",7,8.0,2.322222222222222
5815,232,Nu har vi alt så hjemlig indrettet.,8,0.0,0.15000000000000002
5816,232,"Ja du skulde bare se, hvad der kan lade sig gøre, noget som man før aldrig havde tænkt.",9,1.0,0.4499999999999994
5817,232,"Hvor har man ikke undret sig over når de før har læst eller fortalt, at de to eller han begynder på Heden i en Jordhytte.",10,1.0,0.39444444444444443
5818,232,"Igår tog Reg.kommandanten afsted i Automobil til Kovno, han var indbudt af Feldm.",11,0.0,0.0666666666666666
5819,232,Hindenborg.,12,0.0,0.0
5820,232,Besøget varer 4 dage.,13,0.0,0.1
5821,232,"Og den 28 tager han igen på udlov hjem, han har endnu ikke været hjemme siden Krigens begyndelse.",14,0.0,-0.2555555555555548
5822,232,Han er også gift og har 4 Børn.,15,-2.0,-0.216666666666666
5823,232,"Ja ellers har jeg ikke noget at fortælle dig idag, blot at jeg længes efter dig du lille kære Trine.",16,3.0,0.5266666666666688
5824,232,Nu mange kærlige Hilsener til dig fra din egen Peter.,17,3.0,0.826666666666668
5825,232,"Du lægger vel af og til en Hilsen af til dem derhjemme, når jeg forglemmer at skrive det.",18,2.0,0.36666666666666664
5826,232,Samme Dag.,19,0.0,0.23333333333333342
5827,232,"5. December 1915   Det er i mørkningen, og jeg har længe siddet ganske alene herinde og tænkt på dig, og så kom jeg i tanker om, at jeg kunde dog endnu skrive et par ord for at fordrive tiden, da brevet ikke er afgået endnu.",20,-1.0,-0.188888888888889
5828,232,"Posten har også været i dag, men desværre der var intet brev til mig, og Pakkepost er nok spærret til den 17/12, jeg ved ikke hvoraf det kommer.",21,-2.0,-1.01666666666667
5829,232,"Det gør heller ikke så meget, jeg har nu fået mange pakker i sidste tid og Konov også, så vi er forsynet.",22,0.0,0.11481481481481459
5830,232,"Jeg tænkte på, havde du blot været her, der er plads ved siden af mig, på Bænken, en smuk polstret bænk, så du kunde godt komme og fortælle mig lidt.",23,6.0,1.6222222222222222
5831,232,"Jeg vilde natyrlig hellere hjem til dig, og sidde hos dig på Ravnhold i Sofaen.",24,0.0,0.5018518518518519
5832,232,Kan du huske jeg sad altid i den ene Hjørne.,25,0.0,0.20000000000000065
5833,232,"Og jeg kan tydelig se dig komme ind ad døren, og jeg søgte at fange et blik af dine små Øjne.",26,-1.0,-0.5888888888888888
5834,232,"Jeg har oft tænkt på, hvor meget tænkte vi da på den elendighed den gang, da var vi altid så glade.",27,0.0,0.5288888888888881
5835,232,Og hvor oft har jeg tænkt på de aftener vi har været sammen i Forsamlingshuset.,28,0.0,0.3555555555555554
5836,232,"Og da jeg holdt Gymnastik, ja da tænkte man ikke på hvor godt man havde det.",29,4.0,0.0555555555555548
5837,232,"Kan du huske en aften i Julen, da jeg var ude hos dig og du havde en Lampe med dig, du stod og væntede på mig, og jeg vovede mig ikke der hen, da jeg troede det var en anden.",30,0.0,0.13333333333333403
5838,232,Ja da vilde du da også - ikke ?,31,1.0,0.6666666666666666
5839,232,Og da jeg tabte mine Galoske.,32,0.0,-0.6000000000000001
5840,232,Ja den Ravnholdervej kan fortælle meget.,33,1.0,0.58
5841,232,"Ja nu er det så mørkt, at jeg ikke kan se mere, og vil nu slutte for anden gang.",34,1.0,0.14444444444444438
5842,232,Peter.,35,0.0,0.0
5843,233,.Kære Forældre!,0,2.0,0.982967400000002
5844,233,Tak for pakken i dag med Tungen og Pølsen.,1,2.0,0.5333333333333341
5845,233,"Blot en lille Hilsen i aften, da det er sent, og jeg er søvnig, jeg har løbet omkring hele dagen og er snart træt.",2,-1.0,-0.45148148148148015
5846,233,I efterm.,3,0.0,0.0
5847,233,var jeg i Skyttegraven ved II Batl.,4,0.0,0.0
5848,233,"de har det helt godt nu, hver dag får de post og får en hel god forplejning.",5,6.0,1.5185185185185182
5849,233,"Jeg har også fået brev fra Skopnik i dag, han er endnu i Lyk, men kommer nok snart hertil igen.",6,0.0,0.47222222222222265
5850,233,"Han har det jo ellers helt godt, han er jo så tæt ved sit Hjem, og tager hjem hver Søndag.",7,3.0,1.2333333333333336
5851,233,"I spurgte om jeg havde fået min Ledertrøje, nej det har jeg ikke, men det var vel en temmelig stor pakke, så den kan vel ikke være her endnu.",8,-1.0,1.0
5852,233,"Men jeg har jo også min Undertrøje, så det har ingen nød, og vi er jo ikke meget ude.",9,0.0,0.5288888888888881
5853,233,Vi har det rigtig godt her i vor Jordhytte.,10,3.0,1.0
5854,233,Ja jeg takker hver aften Gud for at jeg må have lov at ligge så godt.,11,6.0,2.0350000000000024
5855,233,Nu ikke mere i aften mange Hilsener sender eders Peter.,12,0.0,0.33333333333333337
5856,234,Kære Forældre!,0,2.0,0.982967400000002
5857,234,Tak for brevet igår.,1,2.0,0.6333333333333341
5858,234,"Endelig har I da fået mit brev, det har også varet længe.",2,0.0,-0.16666666666666663
5859,234,"Det tager længere tid hjem, end hertil med brevene.",3,0.0,-0.016666666666666607
5860,234,"Ja man kan jo sige at det var strænge dage, de første dage her; men nu er alt bedre indrettet og alt er igen forglemt.",4,3.0,0.43333333333333346
5861,234,"I spurgte, om det var et stærk angreb de gjorde, ja det var de bedste Russiske Kræfter som var samlet i Dynaborg, og hvorfra de gik ud.",5,5.0,0.35000000000000003
5862,234,"Vi lå tre Div. bagved hinanden, 54 - 36 -37 I.D., og 54 Div var i løbet af et par timer udkampdygtig.",6,0.0,0.04666666666666682
5863,234,Et Reg. havde i 1 dag 2000 mand tab.,7,-3.0,-0.4333333333333335
5864,234,36.,8,0.0,0.0
5865,234,"Div. kom nu for, vi som No.",9,0.0,0.0333333333333334
5866,234,2 og vi kom igen i forreste Linie om natten.,10,0.0,0.2
5867,234,"Man kunde ikke høre et ord, det var en Trommelild som vi kalder det.",11,0.0,-0.1666666666666666
5868,234,Og det eksploderede rundt om os.,12,0.0,-0.4
5869,234,Men vi arbejdede alligevel hele dagen på vor Jordhytte.,13,0.0,0.21851851851851864
5870,234,"Ja man er jo vant til det, og man tænker ikke så meget på det.",14,1.0,0.4111111111111112
5871,234,"Man kan først mærke det rigtig når der kommer helt friske ud, som ikke har været ude før, de har ikke den ro.",15,1.0,1.9944444444444442
5872,234,"I dag er Majoren taget på en 5 dages udlov for at besøge Hindenborg, han er indbudt.",16,0.0,0.0666666666666668
5873,234,"Og den 28 tager han på Udlov hjem, han har endnu ikke været hjemme skønt han er en gammel mand og har Kone og Børn, og hans Hestetjæner Petersen tager med, og Jeg har hørt idag, at han får Jernkorset før han tager på udlov.",17,0.0,-0.34999999999999915
5874,234,"Ja nu ikke mere i aften, jeg har skrevet et langt brev til Trine.,!",18,1.0,0.75813975
5875,234,"og jeg er nu så søvnig, og går i Seng.",19,0.0,0.0666666666666666
5876,234,En Underofficer fra Maskingeværen som også ligger her og jeg er de første om aftenen der går til ro og de første om morgenen der står op.,20,0.0,0.9750000000000001
5877,234,Nu mange Hilsener fra eders Peter.,21,0.0,0.2
5878,235,Min lille Pige!,0,0.0,-0.313712999999999
5879,235,Tak for brevet igår fra Hygum.,1,2.0,0.6333333333333341
5880,235,"Jeg vilde ellers ikke skrive til dig i aften, da jeg er så forkølet; men så var jeg lige ude og det er en Snevejr, kold og udhyggelig, og så da jeg kom ind igen og mærkede, hvor godt det egentlig var her inde, da fik jeg lyst til at sende dig en lille Hilsen.",2,6.0,0.8958333333333367
5881,235,"Vi har det rigtig godt her nu, og ønsker at vi må blive her til det bliver Fred.",3,7.0,1.822222222222222
5882,235,"Men vi må vænte tiden af, og det kommer jo også nok.",4,0.0,0.0666666666666666
5883,235,"Ja lille Trine jeg vil gærne tro dig, at du er bleven ked af det, da mit brev nåede dig, hvori jeg fortalte, at jeg ikke kom i Julen.",5,0.0,-0.5444444444444454
5884,235,"Og igen skriver du mig, at du ikke har håbet opgivet endnu.",6,0.0,0.06666666666666798
5885,235,"Ja du ved min mening, og tro mig, det er ikke af den grund at jeg ikke længes efter at se og tale med dig.",7,2.0,0.39999999999999997
5886,235,"Udlov kunde jeg også vel nok få, men kommer jeg så tilbage igen og de siger til mig Pladsen er optaget, du blir nu Underofficer og går i Skyttegraven, ja så har man fortrudt det.",8,0.0,0.8166666666666667
5887,235,At tage hjem er en let Sag; men igen at komme afsted.,9,1.0,0.2483333333333338
5888,235,I skrev at Uffe havde let ved at komme af sted igen.,10,1.0,0.24666666666666742
5889,235,"Ja nu må I også beregne, at det er meget lettere for dem der ligger et halv ja helt år på et sted og har det indrettet som vi har det her nu; men vi kan gå videre i morgen, som vi natyrlig ikke håber, og hvad det vil sige at flytte dag efter dag, det er meget værre end at ligge i Skyttegraven.",11,1.0,0.47466666666666774
5890,235,"Ja nu har du hørt min mening, og du må ikke blive vred på mig for det.",12,-2.0,1.2666666666666666
5891,235,"Nu så var du nær bleven bag Toget, ja ja det kan jo kun passere -   Ja havde jeg gået der ved siden af og pløjet, kan du tro at jeg havde leet.",13,4.0,1.688888888888889
5892,235,"Nej havde jeg set dig komme ude på vejen, og Toget, havde jeg straks spændt Hestene for vognen og hentet dig, tror du ikke ?",14,1.0,-0.29999999999999943
5893,235,"- eller jeg havde sagt til dig, nu er du så langt på vej nu kan du gå med mig hjem.",15,0.0,0.2666666666666667
5894,235,"Ja blot den tid snart måtte komme at jeg kunde tage dig med hjem, eller jeg med dig.",16,1.0,0.85
5895,235,Nu mange Hilsener og God nat din egen Peter.,17,3.0,0.6333333333333326
5896,236,"Tak for Brevet igår med 5 M. og for pakkerne i dag, jeg har det rigtig godt, og er sund og rask.",0,7.0,2.6444444444444444
